37,07/05/2015,42.54, ,4453000000001573,524534461,151102,608
37,07/05/2015,30.46, ,4806000000009291,524534464,063463,606
37,07/05/2015,14.70, ,4432000000002431,524534465, ,608
37,07/05/2015,13.13, ,4342000000003529,524534468,254198,606
37,07/05/2015,11.55, ,4342000000003511,524534469,158834,606
37,07/05/2015,26.25, ,4806000000006790,524534475,025722,606
37,07/05/2015,15.75, ,4037000000007449,524534477,115014,606
37,07/05/2015,23.10, ,5147000000001855,524534481,208162,606
37,07/05/2015,23.11, ,4480000000006133,524534482,938073,606
37,07/05/2015,16.81, ,4432000000000651,524534484, ,608
37,07/05/2015,-13.65, ,4432000000003213,524534486, ,606
37,07/05/2015,53.57, ,4479000000008506,524534490,098100,608
37,07/05/2015,15.10, ,5332000000004711,524534493,JN6WHX,606
37,07/05/2015,6.72, ,5332000000004711,524534494,JN70K6,606
37,07/05/2015,16.81, ,4347000000006719,524534499,061617,606
37,07/05/2015,26.26, ,4003000000001866,524534502,03163B,606
37,07/05/2015,31.52, ,4432000000003438,524534456, ,608
38,07/05/2015,6.47, ,4602000000008443,524515233,34025A,606
38,07/05/2015,10.79, ,4452000000006995,524515232,330584,606
38,07/05/2015,28.06, ,4425000000002611,524515236,022845,608
38,07/05/2015,22.67, ,6011000000004852,524515238,00516R,605
38,07/05/2015,68.61, ,5457000000006658,524515241,01795Z,606
38,07/05/2015,17.27, ,4207000000001193,524515244,043114,608
38,07/05/2015,4.31, ,4559000000002464,524515245,033226,606
38,07/05/2015,19.43, ,5449000000002284,524515246,H35453,608
38,07/05/2015,19.43, ,4326000000002780,524515247,044302,606
38,07/05/2015,17.27, ,4452000000004352,524515249,339472,606
38,07/05/2015,19.96, ,4117000000007650,524515250,165260,606
38,07/05/2015,22.87, ,4342000000002090,524515251,929264,608
38,07/05/2015,17.27, ,4452000000000392,524515252, ,608
38,07/05/2015,17.27, ,5178000000008845,524515253,02044Z,606
38,07/05/2015,103.84, ,5332000000002350,524515254,JMSMK0,606
38,07/05/2015,4.31, ,5332000000002350,524515255,JMU1IG,606
38,07/05/2015,17.27, ,4682000000000494,524515257,611044,608
38,07/05/2015,29.14, ,4117000000000249,524515174,182654,608
